update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
1,2048,607.6046360798946,3,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219,7.75,30.01562093310748,0.0,124.0,1.9223663210868835,-0.10546584893018007,-0.02539625426288694,0.0024723279202589765,0.03614418153261524,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
2,4096,546.5815828855922,7,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219,7.75,30.01562093310748,0.0,124.0,1.9358416646718979,-0.0789077552035451,-0.01626658928580582,0.00015453652122232597,0.007289714212305983,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
3,6144,505.0071690399441,11,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219,311.5,48.41229182759271,124.0,324.0,1.9368155747652054,-0.05674897786229849,-0.01914910483174026,0.000292438122414751,0.010234453919463884,0.04097222164273262,0.15868473207942252,0.0,0.6555555462837219
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
4,8192,491.4923453060407,15,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,1.9390638768672943,-0.050245821475982666,-0.009360914933495224,6.789420194763807e-05,0.0058677720571479585,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
5,10240,486.34793358305046,19,0.029513888992369175,0.0782406553885112,0.0,0.25,317.875,16.301361139487707,270.0,324.0,1.9412261545658112,-0.03940950380638242,-0.013376944465562701,0.0004445634531293763,0.00816559071853553,0.029513888992369175,0.0782406553885112,0.0,0.25
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
6,12288,499.9477694360686,23,0.029513888992369175,0.0782406553885112,0.0,0.25,317.875,16.301361139487707,270.0,324.0,1.941500797867775,-0.033153611700981855,-0.007750422926619649,6.858901633677306e-05,0.0036113002465150935,0.029513888992369175,0.0782406553885112,0.0,0.25
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
7,14336,481.95167519598584,27,0.029513888992369175,0.0782406553885112,0.0,0.25,317.875,16.301361139487707,270.0,324.0,1.9417890459299088,-0.02817750652320683,-0.004844094626605511,2.9038595130259637e-05,0.002257569832535989,0.029513888992369175,0.0782406553885112,0.0,0.25
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
8,16384,530.6014906000358,31,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,1.9430336654186249,-0.020525916013866663,-0.0065345363691449165,5.679219066223595e-05,0.002848896313574178,0.0,0.0,0.0,0.0
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
9,18432,500.5468234235088,35,0.03541666641831398,0.1371681592163135,0.0,0.5666666626930237,313.5,40.66632513517788,156.0,324.0,1.9393011033535004,-0.01385571644641459,-0.00815999519545585,0.0010490861277503427,0.010711710038889082,0.03541666641831398,0.1371681592163135,0.0,0.5666666626930237
update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
10,20480,508.10072466717077,39,0.03541666641831398,0.1371681592163135,0.0,0.5666666626930237,313.5,40.66632513517788,156.0,324.0,1.9419750273227692,-0.00963825627695769,-0.0027793601620942354,7.159922233768157e-05,0.003475935592938299,0.03541666641831398,0.1371681592163135,0.0,0.5666666626930237
11,22528,521.2433205406263,43,0.03541666641831398,0.1371681592163135,0.0,0.5666666626930237,313.5,40.66632513517788,156.0,324.0,1.943353846669197,-0.007489712676033378,-0.0015750077873235568,3.701630066643702e-05,0.0028609849893894727,0.03541666641831398,0.1371681592163135,0.0,0.5666666626930237
12,24576,517.4551537660722,47,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,1.9440929889678955,-0.006429932080209255,-0.0012686510526691563,2.3832438273529988e-05,0.0016874942300752717,0.0,0.0,0.0,0.0
13,26624,493.5533110870672,51,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,1.9446323812007904,-0.0053218198590911925,-0.0015958073345245793,1.9567958361221827e-05,0.0014371969814451963,0.0,0.0,0.0,0.0
14,28672,532.0244354056721,55,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,1.9445758163928986,-0.004379069927381352,-0.001366251141007524,1.8641139376995852e-05,0.0014188676462555023,0.0,0.0,0.0,0.0
15,30720,549.2902969528161,59,0.03003472276031971,0.11632398105867509,0.0,0.48055556416511536,315.4375,33.162419901901,187.0,324.0,1.9418970048427582,-0.000474424672574969,-0.003227306489861803,0.0003833133159787394,0.0064183170043691975,0.03003472276031971,0.11632398105867509,0.0,0.48055556416511536
16,32768,506.5467444187441,63,0.03003472276031971,0.11632398105867509,0.0,0.48055556416511536,315.4375,33.162419901901,187.0,324.0,1.9436130076646805,-0.002828637880156748,-0.0006120157258919789,3.323121222820191e-05,0.002817381237984133,0.03003472276031971,0.11632398105867509,0.0,0.48055556416511536
17,34816,521.6266027463759,67,0.02690972201526165,0.10422090521617945,0.0,0.4305555522441864,316.5625,28.80531363741766,205.0,324.0,1.941109761595726,0.0019340471699251793,-0.004317734885262325,0.00040819977039063815,0.007408721892882988,0.02690972201526165,0.10422090521617945,0.0,0.4305555522441864
18,36864,565.9198987318489,71,0.0694444440305233,0.14575063696290938,0.0,0.4305555522441864,305.75,38.57541315397672,205.0,324.0,1.9414288103580475,0.004750129402964376,6.874861901451368e-05,0.00017569123156135902,0.005226652353865962,0.0694444440305233,0.14575063696290938,0.0,0.4305555522441864
19,38912,552.3377853555298,74,0.06180555559694767,0.12884705075035663,0.0,0.3472222089767456,308.5,32.36317351558713,235.0,324.0,1.9426841288805008,0.0028778931591659784,-0.0010272735271428246,0.00015850380577830947,0.006225637973164801,0.06180555559694767,0.12884705075035663,0.0,0.3472222089767456
20,40960,551.7308514376616,78,0.01927083358168602,0.07463561752940458,0.0,0.3083333373069763,319.3125,18.15460943534727,249.0,324.0,1.9435896277427673,0.0007609565727761947,3.5171073250239715e-05,5.1063718274235725e-05,0.0029915151517830646,0.01927083358168602,0.07463561752940458,0.0,0.3083333373069763
21,43008,552.9559513480029,82,0.0,0.0,0.0,0.0,324.0,0.0,324.0,324.0,1.9446633756160736,-0.0007239863225549925,-4.863670437771361e-05,2.439587910885166e-05,0.0016010184241018102,0.0,0.0,0.0,0.0
22,45056,496.00691712608284,86,0.06631944328546524,0.17564056562070568,0.0,0.5527777671813965,304.625,51.33940372657244,161.0,324.0,1.936921164393425,0.008864917268510908,-0.008949303068220615,0.0009519201557850465,0.016572345892885226,0.06631944328546524,0.17564056562070568,0.0,0.5527777671813965
23,47104,574.6270710145462,90,0.08871527574956417,0.18815591855185965,0.0,0.5527777671813965,298.8125,54.011825962005766,161.0,324.0,1.9422454535961151,0.003938390058465302,-0.00036132800960331224,8.677944242663216e-05,0.005516677261391413,0.08871527574956417,0.18815591855185965,0.0,0.5527777671813965
24,49152,534.1419474068268,93,0.09045138768851757,0.19496450339313878,0.0,0.6388888955116272,298.1875,56.73426957095685,130.0,324.0,1.9323515594005585,0.013708476908504963,-0.008877838379703462,0.0013758075292571448,0.015146024399062466,0.09045138768851757,0.19496450339313878,0.0,0.6388888955116272
25,51200,597.0690146833525,97,0.09878472238779068,0.19356689115779427,0.0,0.6388888955116272,297.4375,56.37815262803491,130.0,324.0,1.928858831524849,0.014795113704167306,-0.00044051199074601755,0.0005382199233281426,0.008588680785939724,0.09878472238779068,0.19356689115779427,0.0,0.6388888955116272
26,53248,515.5292573483433,101,0.09878472238779068,0.19356689115779427,0.0,0.6388888955116272,297.4375,56.37815262803491,130.0,324.0,1.9359366595745087,0.020216186298057437,-0.002794861669826787,0.0006029984142514877,0.008762785293849764,0.09878472238779068,0.19356689115779427,0.0,0.6388888955116272
27,55296,528.3773452459241,105,0.0798611119389534,0.2116780148998074,0.0,0.675000011920929,299.75,64.32388747580482,117.0,324.0,1.930745393037796,0.019719927688129246,-0.002627471971209161,0.001187778132589301,0.016531050872628524,0.0798611119389534,0.2116780148998074,0.0,0.675000011920929
28,57344,520.7915699269255,109,0.10833333432674408,0.22748329773971593,0.0,0.675000011920929,291.75,67.98942932544735,117.0,324.0,1.9299062937498093,0.02417216484900564,-0.005289590801112354,0.001160470779723255,0.014793322499201499,0.10833333432674408,0.22748329773971593,0.0,0.675000011920929
29,59392,573.3066646039039,112,0.10833333432674408,0.22748329773971593,0.0,0.675000011920929,291.75,67.98942932544735,117.0,324.0,1.9382864385843277,0.01715966162737459,0.002707200219447259,8.559744856029283e-05,0.005187564750391506,0.10833333432674408,0.22748329773971593,0.0,0.675000011920929
30,61440,545.4708047070108,116,0.06614583358168602,0.17502264787975833,0.0,0.5361111164093018,304.6875,51.103716535590635,167.0,324.0,1.9362106919288635,0.015293294447474182,0.0001904425662360154,0.00029758303207927383,0.00616410694560752,0.06614583358168602,0.17502264787975833,0.0,0.5361111164093018
31,63488,550.4969148546539,120,0.039062499068677425,0.10971548922241267,0.0,0.4166666567325592,314.4375,28.56345731437285,210.0,324.0,1.931297391653061,0.021530737867578864,-0.0006609666816075332,0.0007015391893219203,0.010653084640262864,0.039062499068677425,0.10971548922241267,0.0,0.4166666567325592
32,65536,511.2736758714485,124,0.10885416436940432,0.17865510733811046,0.0,0.5694444179534912,296.0625,49.75121700772756,155.0,324.0,1.9134361147880554,0.02342691575177014,-0.0028645237907767296,0.0008532717474736273,0.01629926673278463,0.10885416436940432,0.17865510733811046,0.0,0.5694444179534912
33,67584,529.0998896457997,128,0.11996527574956417,0.18968433636406423,0.0,0.5694444179534912,292.0625,52.94982147042613,155.0,324.0,1.9313374906778336,0.010303457849659026,-0.0004600418178597465,0.0003266881376475794,0.006971618892744496,0.11996527574956417,0.18968433636406423,0.0,0.5694444179534912
34,69632,540.168098070623,131,0.09461805410683155,0.2127233464789912,0.0,0.7666666507720947,296.6875,63.79137750315476,84.0,324.0,1.9243737757205963,0.018157684931793483,-0.007580079836770892,0.00218586454866454,0.02927605341076785,0.09461805410683155,0.2127233464789912,0.0,0.7666666507720947
35,71680,505.8091410359132,135,0.150520833209157,0.22846318465103635,0.0,0.7666666507720947,283.3125,68.04292647843712,84.0,324.0,1.9233079105615616,0.038430905900895596,-0.00591255645849742,0.001820132791181095,0.01741831965258666,0.150520833209157,0.22846318465103635,0.0,0.7666666507720947
36,73728,551.4222560595925,139,0.18732638843357563,0.24683757462956174,0.0,0.7666666507720947,272.3125,74.05464093323253,84.0,324.0,1.9188415557146072,0.02776487055234611,-0.004463902529096231,0.0008930158546718303,0.01472995619806728,0.18732638843357563,0.24683757462956174,0.0,0.7666666507720947
37,75776,543.9385434683977,143,0.23940972052514553,0.25407219219552324,0.0,0.6194444298744202,255.8125,74.74809257599821,137.0,324.0,1.897102728486061,0.04751414153724909,-0.011163953924551606,0.0018801497790263966,0.018638658606815843,0.23940972052514553,0.25407219219552324,0.0,0.6194444298744202
38,77824,554.9440165758324,147,0.1263888869434595,0.22846905216036162,0.0,0.6194444298744202,287.5,67.46017343588734,137.0,324.0,1.9342970997095108,0.03214294812642038,0.0067146942019462585,0.0002017198348767124,0.007364873722198467,0.1263888869434595,0.22846905216036162,0.0,0.6194444298744202
39,79872,535.0716666369749,150,0.09079861082136631,0.19915116554924125,0.0,0.6194444298744202,298.0625,58.526135988547885,137.0,324.0,1.9331854730844498,0.02839092491194606,0.005871424684301019,8.18546077425708e-05,0.004819647792531821,0.09079861082136631,0.19915116554924125,0.0,0.6194444298744202
40,81920,553.8777276267803,154,0.04722222127020359,0.1256925234816507,0.0,0.4166666567325592,311.5,33.44024521441193,210.0,324.0,1.9226465374231339,0.030397361144423485,-0.0020208560745231807,0.0005509649345185608,0.015164904876049734,0.04722222127020359,0.1256925234816507,0.0,0.4166666567325592
41,83968,547.6732883995538,158,0.22777777351439,0.2773399279625744,0.0,0.7361111044883728,257.75,83.46518735377043,95.0,324.0,1.9098996669054031,0.045891336631029844,-0.01781914138700813,0.0032079300144687295,0.02764413043005911,0.22777777351439,0.2773399279625744,0.0,0.7361111044883728
42,86016,579.2735161549757,161,0.32222222071141005,0.2845680473910494,0.0,0.7611111402511597,230.5,87.5592656433344,86.0,324.0,1.8976218700408936,0.06033641844987869,-0.0033892856245074654,0.0037924965436104685,0.023599420882247008,0.32222222071141005,0.2845680473910494,0.0,0.7611111402511597
43,88064,552.5654633920664,165,0.21059027966111898,0.26074002350426395,0.0,0.7611111402511597,263.9375,77.84236374719103,86.0,324.0,1.8528132289648056,0.08706084825098515,-0.0006408349727280438,0.002845267328666523,0.036849846867853225,0.21059027966111898,0.26074002350426395,0.0,0.7611111402511597
44,90112,534.4939505899825,169,0.16822916641831398,0.2574375304863058,0.0,0.730555534362793,274.6875,76.6140642685793,97.0,324.0,1.8682293444871902,0.09027540031820536,0.013381405966356397,0.0020035515335621312,0.045550959931297395,0.16822916641831398,0.2574375304863058,0.0,0.730555534362793
45,92160,554.5224355094857,173,0.25815972313284874,0.3107644221973369,0.0,0.855555534362793,246.8125,95.24194109608435,52.0,324.0,1.8740793019533157,0.09543051570653915,-0.0046247782884165645,0.0033336415654048324,0.0407862699985872,0.25815972313284874,0.3107644221973369,0.0,0.855555534362793
46,94208,531.652180963402,177,0.37065972201526165,0.31924959017842935,0.0,0.855555534362793,213.0625,99.54802154613621,52.0,324.0,1.8927444219589233,0.10771901439875364,-0.004069027985678986,0.0035247867926955223,0.027795121183341914,0.37065972201526165,0.31924959017842935,0.0,0.855555534362793
47,96256,542.242912534479,180,0.30677083134651184,0.3009052173756361,0.0,0.8444444537162781,233.8125,92.59941870092922,56.0,324.0,1.8697960823774338,0.1054876996204257,0.007423080940498039,0.0027409451722633094,0.033650119042705734,0.30677083134651184,0.3009052173756361,0.0,0.8444444537162781
48,98304,554.1129324298965,184,0.27361110784113407,0.31197795595496725,0.0,0.7583333253860474,243.5,96.91233151668574,87.0,324.0,1.8845950067043304,0.10353906732052565,-0.008454846567474306,0.002979877812322229,0.026659716713283592,0.27361110784113407,0.31197795595496725,0.0,0.7583333253860474
49,100352,527.6015139760494,188,0.2927083298563957,0.3242897514348111,0.0,0.7583333253860474,236.625,100.79550771239758,87.0,324.0,1.8928109258413315,0.09745300095528364,-0.00036022457788931206,0.0027633444988168776,0.024557976213202916,0.2927083298563957,0.3242897514348111,0.0,0.7583333253860474
50,102400,556.1512867328097,192,0.19322916492819786,0.2536918132828131,0.0,0.730555534362793,270.1875,76.43724448035788,97.0,324.0,1.9039709270000458,0.09845094755291939,0.00804469539434649,0.002003544825129211,0.018637426620388156,0.19322916492819786,0.2536918132828131,0.0,0.730555534362793
51,104448,524.670390694292,195,0.17986111342906952,0.24420462932045406,0.0,0.6527777910232544,272.75,71.54587689028628,125.0,324.0,1.9230666309595108,0.08533205837011337,0.007944190496345982,0.0006748264677298721,0.012580437277189011,0.17986111342906952,0.24420462932045406,0.0,0.6527777910232544
52,106496,583.2349165237821,199,0.28940972220152617,0.3193647509568786,0.0,0.8472222089767456,237.8125,98.9527783528588,55.0,324.0,1.8953142166137695,0.10728044714778662,-0.015452219755388796,0.003806912834988907,0.03255185706916378,0.28940972220152617,0.3193647509568786,0.0,0.8472222089767456
53,108544,545.5965697402852,203,0.39427083265036345,0.3332037736981713,0.0,0.8999999761581421,206.8125,107.1151359227537,36.0,324.0,1.895781233906746,0.11818997841328382,-0.004790982566191815,0.0041932604217436165,0.031842304825068224,0.39427083265036345,0.3332037736981713,0.0,0.8999999761581421
54,110592,526.3549971016553,207,0.4309027772396803,0.32126425130245473,0.0,0.8999999761581421,193.625,100.81782766455544,36.0,324.0,1.8728448152542114,0.12591248005628586,-0.0033156429781229235,0.0049166382232215255,0.03417241621844358,0.4309027772396803,0.32126425130245473,0.0,0.8999999761581421
55,112640,528.3223590492561,211,0.2975694499909878,0.2806275331241556,0.0,0.6805555820465088,237.125,84.56201496534955,115.0,324.0,1.907959908246994,0.08607291616499424,0.0022741302818758413,0.0022047054080758244,0.02383479396463685,0.2975694499909878,0.2806275331241556,0.0,0.6805555820465088
56,114688,515.6611872495888,214,0.18993055913597345,0.24820318614549247,0.0,0.6805555820465088,271.375,74.38907429858232,115.0,324.0,1.8987989872694016,0.08718222845345736,0.0009791377960937098,0.002584578047390096,0.02936787896586387,0.18993055913597345,0.24820318614549247,0.0,0.6805555820465088
57,116736,531.3703652428925,218,0.21753471996635199,0.28661248784085114,0.0,0.8472222089767456,263.6875,90.28269404348765,55.0,324.0,1.8954003155231476,0.09376203641295433,0.0046535133151337504,0.0022926021192688495,0.02604295113359628,0.21753471996635199,0.28661248784085114,0.0,0.8472222089767456
58,118784,543.9775020844186,222,0.32829861529171467,0.3356663470232904,0.0,0.8583333492279053,226.0625,105.82206099745932,51.0,324.0,1.8853767216205597,0.08992845006287098,-0.008593284001108259,0.0033947294286917895,0.0373245995694108,0.32829861529171467,0.3356663470232904,0.0,0.8583333492279053
59,120832,541.9342374513983,226,0.37361111398786306,0.29082882782306374,0.0,0.8583333492279053,216.5,93.72166238389073,51.0,324.0,1.9033382833003998,0.09733866527676582,-0.0037647668650606647,0.0031757398101035506,0.027765884923298692,0.37361111398786306,0.29082882782306374,0.0,0.8583333492279053
60,122880,584.3942943089223,229,0.38420138880610466,0.29888668891868736,0.0,0.8777777552604675,214.9375,99.53797563618622,44.0,324.0,1.8940094262361526,0.10894956439733505,-0.012441447586752474,0.004542960959952325,0.03266656422038553,0.38420138880610466,0.29888668891868736,0.0,0.8777777552604675
61,124928,537.2002157322439,233,0.43767361249774694,0.37573226946094057,0.0,0.8777777552604675,188.9375,119.7739896377757,44.0,324.0,1.8847456574440002,0.12653007823973894,-0.007388171987258829,0.004886489710770547,0.033308450255872896,0.43767361249774694,0.37573226946094057,0.0,0.8777777552604675
62,126976,559.4214712154296,237,0.36857638880610466,0.375788416959421,0.0,0.8638888597488403,209.3125,117.68162491973843,49.0,324.0,1.878792941570282,0.12464511767029762,-0.010366168527980335,0.005308380001224577,0.03973125824904028,0.36857638880610466,0.375788416959421,0.0,0.8638888597488403
63,129024,549.3706742805715,241,0.393923606723547,0.3367965563476108,0.0,0.8638888597488403,204.6875,105.71466238772179,49.0,324.0,1.8974859863519669,0.11486458033323288,0.0014871066814521328,0.0029923106194473803,0.030019837662197145,0.393923606723547,0.3367965563476108,0.0,0.8638888597488403
64,131072,555.1727723102789,244,0.35243055410683155,0.2710965146365057,0.0,0.8638888597488403,224.125,86.5100247081227,49.0,324.0,1.8708427250385284,0.13043143693357706,-0.005688356090104207,0.00553011690499261,0.03538624331239167,0.35243055410683155,0.2710965146365057,0.0,0.8638888597488403
65,133120,558.9644354705785,248,0.3302083285525441,0.2865471193316098,0.0,0.8333333134651184,229.875,90.80258462731113,60.0,324.0,1.8717421889305115,0.13602828793227673,-0.01007683842908591,0.004156186478212476,0.033406596418086104,0.3302083285525441,0.2865471193316098,0.0,0.8333333134651184
66,135168,600.5186025860667,251,0.566840274259448,0.2438448860891189,0.0,0.9055555462837219,153.6875,82.8475397567725,34.0,324.0,1.8689642697572708,0.16663415729999542,-0.01892433303873986,0.005944091535639018,0.03723653619943746,0.566840274259448,0.2438448860891189,0.0,0.9055555462837219
67,137216,531.8531764476284,255,0.5074652805924416,0.28607186664573636,0.0,0.8305555582046509,170.5625,91.30852147390188,61.0,324.0,1.86566361784935,0.15124830603599548,-0.004108357010409236,0.004590368625940755,0.037488829406218976,0.5074652805924416,0.28607186664573636,0.0,0.8305555582046509
68,139264,545.657255648342,259,0.47968750447034836,0.29469119775196234,0.0,0.8500000238418579,180.5625,95.50390617011432,54.0,324.0,1.8385995775461197,0.19117259792983532,-0.011491332203149796,0.006522037379909307,0.04625908225904386,0.47968750447034836,0.29469119775196234,0.0,0.8500000238418579
69,141312,511.48729980463895,263,0.4972222279757261,0.3782472611404841,0.0,0.8916666507720947,169.75,121.62622044608638,39.0,324.0,1.8478436768054962,0.17208328656852245,0.006874945567687973,0.004574376856908202,0.03454532063288315,0.4972222279757261,0.3782472611404841,0.0,0.8916666507720947
70,143360,523.7441806639737,267,0.4644097201526165,0.3108834981425891,0.0,0.8916666507720947,183.8125,98.7890547770855,39.0,324.0,1.824287474155426,0.20477626100182533,-0.009088442893698812,0.007753467885777354,0.05240968768640604,0.4644097201526165,0.3108834981425891,0.0,0.8916666507720947
71,145408,559.4319639585004,271,0.5013888888061047,0.34130937945417783,0.0,0.925000011920929,170.5,109.96078846570717,27.0,324.0,1.8280351608991623,0.21607562713325024,-0.008607482915977016,0.007961734489072114,0.04649325280247214,0.5013888888061047,0.34130937945417783,0.0,0.925000011920929
72,147456,563.9397744499461,274,0.6562499944120646,0.2245118592001486,0.0,0.894444465637207,121.5,74.46727469163888,38.0,324.0,1.7960195541381836,0.24301403388381004,-0.017810410325182602,0.008878781227394938,0.06708191338002387,0.6562499944120646,0.2245118592001486,0.0,0.894444465637207
73,149504,531.0557519432678,278,0.556250000372529,0.3031987717801836,0.0,0.8805555701255798,153.0,96.99548958585652,43.0,324.0,1.8377885520458221,0.19123980589210987,-0.013824738533003256,0.005491387040819973,0.04619781237588087,0.556250000372529,0.3031987717801836,0.0,0.8805555701255798
74,151552,538.684156538669,282,0.6077160504129198,0.3042953203682686,0.0,0.9305555820465088,137.22222222222223,101.8733176033164,25.0,324.0,1.799328699707985,0.2454115841537714,-0.02261805022135377,0.00989278417546302,0.05080455796881428,0.6077160504129198,0.3042953203682686,0.0,0.9305555820465088
75,153600,540.4436838608132,286,0.5657986104488373,0.3088439212512397,0.0,0.9083333611488342,149.5625,99.04290026927725,33.0,324.0,1.803033098578453,0.2541994620114565,-0.004956669643433997,0.008708043955266476,0.05770756767133616,0.5657986104488373,0.3088439212512397,0.0,0.9083333611488342
76,155648,504.9135155326746,290,0.6302083358168602,0.27767510966023456,0.0,0.925000011920929,128.625,89.95823683799055,27.0,324.0,1.7951988726854324,0.26227691769599915,-0.0069919963425491005,0.007511627278290689,0.056368009955324136,0.6302083358168602,0.27767510966023456,0.0,0.925000011920929
77,157696,572.6615044072272,293,0.6114583350718021,0.30301799037932803,0.0,0.8972222208976746,135.375,100.30196595780164,37.0,324.0,1.8093557953834534,0.27332112938165665,-0.014199959812685847,0.008705693006049842,0.050899860594314714,0.6114583350718021,0.30301799037932803,0.0,0.8972222208976746
